,index,forecast_sales,country,stockCode
1,2012-02-29,21.580241351906963,United Kingdom,21442
2,2012-03-31,49.33012777843254,United Kingdom,21442
3,2012-04-30,32.4162061690945,United Kingdom,21442
4,2012-05-31,26.590534191891532,United Kingdom,21442
5,2012-06-30,34.60431858779857,United Kingdom,21442
0,2012-01-31,38.67758386174324,United Kingdom,21446
1,2012-02-29,-3.6628413987513184,United Kingdom,21446
2,2012-03-31,21.049953728500924,United Kingdom,21446
3,2012-04-30,37.98887538337126,United Kingdom,21446
4,2012-05-31,42.09030135831597,United Kingdom,21446
5,2012-06-30,15.244715919918711,United Kingdom,21446
0,2012-01-31,57.72998808659924,United Kingdom,21454
1,2012-02-29,55.24500451253706,United Kingdom,21454
2,2012-03-31,150.8850133045134,United Kingdom,21454
3,2012-04-30,41.80002355872967,United Kingdom,21454
4,2012-05-31,6.63998992367959,United Kingdom,21454
5,2012-06-30,16.660005861963327,United Kingdom,21454
0,2012-01-31,42.78012451395292,United Kingdom,21455
1,2012-02-29,47.584534899729874,United Kingdom,21455
2,2012-03-31,144.83109545825343,United Kingdom,21455
3,2012-04-30,36.83137438589078,United Kingdom,21455
4,2012-05-31,18.491707672155464,United Kingdom,21455
5,2012-06-30,19.727428563374662,United Kingdom,21455
0,2012-01-31,19.05821521511255,United Kingdom,21456
1,2012-02-29,93.2088773121034,United Kingdom,21456
2,2012-03-31,125.40941512939975,United Kingdom,21456
3,2012-04-30,5.225049945482546,United Kingdom,21456
4,2012-05-31,0.6407180497004852,United Kingdom,21456
5,2012-06-30,1.0363315860157378,United Kingdom,21456
0,2011-12-31,2.433064517250598,United Kingdom,21457
1,2012-01-31,19.354358787121228,United Kingdom,21457
2,2012-02-29,81.23487689928294,United Kingdom,21457
3,2012-03-31,93.16447842002893,United Kingdom,21457
4,2012-04-30,11.93229742835787,United Kingdom,21457
5,2012-05-31,-1.714574212991785,United Kingdom,21457
0,2011-12-31,13.066791144374424,United Kingdom,21458
1,2012-01-31,40.50355788371596,United Kingdom,21458
2,2012-02-29,81.26185555283509,United Kingdom,21458
3,2012-03-31,131.74184723354458,United Kingdom,21458
4,2012-04-30,16.712618526981892,United Kingdom,21458
5,2012-05-31,-0.022543214017627378,United Kingdom,21458
0,2012-01-31,37.12496436239706,United Kingdom,21462
1,2012-02-29,121.84998936630892,United Kingdom,21462
2,2012-03-31,50.62502990227062,United Kingdom,21462
3,2012-04-30,60.750059473025516,United Kingdom,21462
4,2012-05-31,101.25004055124646,United Kingdom,21462
5,2012-06-30,74.24999823563759,United Kingdom,21462
0,2012-01-31,-70.77216068814765,United Kingdom,21463
1,2012-02-29,-92.15925316952472,United Kingdom,21463
2,2012-03-31,-6.583100506021154,United Kingdom,21463
3,2012-04-30,39.53153451412592,United Kingdom,21463
4,2012-05-31,-61.54167728901369,United Kingdom,21463
5,2012-06-30,5.066243874973466,United Kingdom,21463
0,2012-01-31,-37.86344018447379,United Kingdom,21464
1,2012-02-29,-71.36398489074158,United Kingdom,21464
2,2012-03-31,3.511426156534411,United Kingdom,21464
3,2012-04-30,-23.612268331053713,United Kingdom,21464
4,2012-05-31,-46.476043982276266,United Kingdom,21464
5,2012-06-30,-40.094142383462724,United Kingdom,21464
0,2012-01-31,4.22385981525818,United Kingdom,21465
1,2012-02-29,97.19332387549446,United Kingdom,21465
2,2012-03-31,53.199430141759706,United Kingdom,21465
3,2012-04-30,59.77594958499478,United Kingdom,21465
4,2012-05-31,105.86283792801265,United Kingdom,21465
5,2012-06-30,166.43009666270143,United Kingdom,21465
0,2012-01-31,8.542749691449217,United Kingdom,21466
1,2012-02-29,43.05909810568017,United Kingdom,21466
2,2012-03-31,64.42135268460872,United Kingdom,21466
3,2012-04-30,114.11356127480488,United Kingdom,21466
4,2012-05-31,118.70662823087284,United Kingdom,21466
5,2012-06-30,211.89280798270684,United Kingdom,21466
0,2012-01-31,1.823147716076548,United Kingdom,21467
1,2012-02-29,28.65752290170528,United Kingdom,21467
2,2012-03-31,12.703649672364854,United Kingdom,21467
3,2012-04-30,127.91689004030789,United Kingdom,21467
4,2012-05-31,149.58743539486534,United Kingdom,21467
5,2012-06-30,161.62595806230186,United Kingdom,21467
0,2011-12-31,12.895641934165432,United Kingdom,21468
1,2012-01-31,8.772876846840738,United Kingdom,21468
2,2012-02-29,106.93493789340266,United Kingdom,21468
3,2012-03-31,70.70263331767006,United Kingdom,21468
4,2012-04-30,32.36426075128374,United Kingdom,21468
5,2012-05-31,44.82066893272646,United Kingdom,21468
0,2012-01-31,10.247167316061564,United Kingdom,21469
1,2012-02-29,78.09961589686068,United Kingdom,21469
2,2012-03-31,93.78323880631324,United Kingdom,21469
3,2012-04-30,92.7589647352105,United Kingdom,21469
4,2012-05-31,59.52581651191404,United Kingdom,21469
5,2012-06-30,197.60866062847785,United Kingdom,21469
0,2012-01-31,-22.866332894224428,United Kingdom,21470
1,2012-02-29,82.50849741362534,United Kingdom,21470
2,2012-03-31,71.8528931456533,United Kingdom,21470
3,2012-04-30,118.90694035828186,United Kingdom,21470
4,2012-05-31,108.2908975685731,United Kingdom,21470
5,2012-06-30,149.7786121150295,United Kingdom,21470
0,2012-01-31,16.965251124109727,United Kingdom,21471
1,2012-02-29,106.96559500849769,United Kingdom,21471
2,2012-03-31,173.14227371896902,United Kingdom,21471
3,2012-04-30,83.0198978866684,United Kingdom,21471
4,2012-05-31,128.62810689691136,United Kingdom,21471
5,2012-06-30,303.18499277292074,United Kingdom,21471
0,2012-01-31,-2445.615289540987,United Kingdom,21479
1,2012-02-29,-2560.0762143840066,United Kingdom,21479
2,2012-03-31,-2625.434651003862,United Kingdom,21479
3,2012-04-30,-2667.0817822286535,United Kingdom,21479
4,2012-05-31,-2658.7490801288473,United Kingdom,21479
5,2012-06-30,-2660.9850971821857,United Kingdom,21479
0,2012-01-31,-993.8185123123695,United Kingdom,21481
1,2012-02-29,-1085.7149879399935,United Kingdom,21481
2,2012-03-31,-1175.1627588623005,United Kingdom,21481
3,2012-04-30,-1206.700673990001,United Kingdom,21481
4,2012-05-31,-1253.7173449083612,United Kingdom,21481
5,2012-06-30,-1231.3835378573085,United Kingdom,21481
0,2012-01-31,-503.05863543647143,United Kingdom,21484
1,2012-02-29,-732.3055931801123,United Kingdom,21484
2,2012-03-31,-761.919885211073,United Kingdom,21484
3,2012-04-30,-813.1802989150168,United Kingdom,21484
4,2012-05-31,-795.5915271805418,United Kingdom,21484
5,2012-06-30,-771.8002496545164,United Kingdom,21484
0,2012-01-31,-400.2197634308684,United Kingdom,21485
1,2012-02-29,-1228.630409125821,United Kingdom,21485
2,2012-03-31,-1743.6605829779694,United Kingdom,21485
3,2012-04-30,-1743.1225202376625,United Kingdom,21485
4,2012-05-31,-1651.0271653222003,United Kingdom,21485
5,2012-06-30,-1758.0176388277644,United Kingdom,21485
0,2012-01-31,428.33032634037534,United Kingdom,21494
1,2012-02-29,86.18062607546044,United Kingdom,21494
2,2012-03-31,130.17324591813093,United Kingdom,21494
3,2012-04-30,52.24051250398671,United Kingdom,21494
4,2012-05-31,107.2482053499332,United Kingdom,21494
5,2012-06-30,76.10163825246823,United Kingdom,21494
0,2012-01-31,59.89348408311803,United Kingdom,21495
1,2012-02-29,104.24112855681342,United Kingdom,21495
2,2012-03-31,168.57895069599715,United Kingdom,21495
3,2012-04-30,98.41880957506314,United Kingdom,21495
4,2012-05-31,89.247308746796,United Kingdom,21495
5,2012-06-30,87.3357814328656,United Kingdom,21495
0,2012-01-31,121.11180741898815,United Kingdom,21497
1,2012-02-29,152.08881834787843,United Kingdom,21497
2,2012-03-31,225.04237264344343,United Kingdom,21497
3,2012-04-30,176.9466101639542,United Kingdom,21497
4,2012-05-31,220.21345863640747,United Kingdom,21497
5,2012-06-30,145.3109746961478,United Kingdom,21497
0,2012-01-31,186.3466615155501,United Kingdom,21498
1,2012-02-29,220.623400761717,United Kingdom,21498
2,2012-03-31,196.80315972245737,United Kingdom,21498
3,2012-04-30,158.40398576685055,United Kingdom,21498
4,2012-05-31,168.32622186282666,United Kingdom,21498
5,2012-06-30,223.46498595493603,United Kingdom,21498
0,2012-01-31,82.94126345022912,United Kingdom,21499
1,2012-02-29,101.25503592472862,United Kingdom,21499
2,2012-03-31,109.04576332921144,United Kingdom,21499
3,2012-04-30,137.87008311085006,United Kingdom,21499
4,2012-05-31,67.38267728140698,United Kingdom,21499
5,2012-06-30,179.80113078999025,United Kingdom,21499
0,2012-01-31,121.08933783396516,United Kingdom,21500
1,2012-02-29,108.923393007395,United Kingdom,21500
2,2012-03-31,164.9992288931494,United Kingdom,21500
3,2012-04-30,147.56385469196724,United Kingdom,21500
4,2012-05-31,118.63060200664562,United Kingdom,21500
5,2012-06-30,175.72263608837682,United Kingdom,21500
0,2011-12-31,5.4183479926236995,United Kingdom,21503
1,2012-01-31,47.857248883148884,United Kingdom,21503
2,2012-02-29,16.797570852101774,United Kingdom,21503
3,2012-03-31,6.735977554172166,United Kingdom,21503
4,2012-04-30,17.67431814849862,United Kingdom,21503
5,2012-05-31,2.36351015761095,United Kingdom,21503
0,2012-01-31,21.69856990210053,United Kingdom,21504
1,2012-02-29,14.481984351599781,United Kingdom,21504
2,2012-03-31,33.70089168013666,United Kingdom,21504
3,2012-04-30,26.215629911079002,United Kingdom,21504
4,2012-05-31,11.519700832584782,United Kingdom,21504
5,2012-06-30,31.983953203761885,United Kingdom,21504
0,2012-01-31,94.03403685659835,United Kingdom,21506
1,2012-02-29,102.90615390985181,United Kingdom,21506
2,2012-03-31,130.73255284643727,United Kingdom,21506
3,2012-04-30,88.72971785872761,United Kingdom,21506
4,2012-05-31,108.34262319386073,United Kingdom,21506
5,2012-06-30,119.94988120853324,United Kingdom,21506
0,2012-01-31,65.41245523695734,United Kingdom,21507
1,2012-02-29,60.66968934903628,United Kingdom,21507
2,2012-03-31,95.49755268289547,United Kingdom,21507
3,2012-04-30,52.15498405199982,United Kingdom,21507
4,2012-05-31,93.12660359771114,United Kingdom,21507
5,2012-06-30,79.61796690206933,United Kingdom,21507
0,2012-01-31,48.00907185312085,United Kingdom,21508
1,2012-02-29,28.487205903972946,United Kingdom,21508
2,2012-03-31,50.56082811121341,United Kingdom,21508
3,2012-04-30,62.19388303478857,United Kingdom,21508
4,2012-05-31,53.667378447135924,United Kingdom,21508
5,2012-06-30,58.295425388809115,United Kingdom,21508
0,2012-01-31,30.445676147725933,United Kingdom,21509
1,2012-02-29,81.10648744962897,United Kingdom,21509
2,2012-03-31,72.2601295632016,United Kingdom,21509
3,2012-04-30,67.0977538427801,United Kingdom,21509
4,2012-05-31,96.71882748265072,United Kingdom,21509
5,2012-06-30,51.66980752932759,United Kingdom,21509
0,2012-01-31,59.46082237493599,United Kingdom,21519
1,2012-02-29,60.88846490943132,United Kingdom,21519
2,2012-03-31,84.0438543343252,United Kingdom,21519
3,2012-04-30,70.13405407858524,United Kingdom,21519
4,2012-05-31,78.28090429303323,United Kingdom,21519
5,2012-06-30,79.80702330864631,United Kingdom,21519
0,2012-01-31,40.175104810213995,United Kingdom,21520
1,2012-02-29,6.315017880634738,United Kingdom,21520
2,2012-03-31,25.689928768648297,United Kingdom,21520
3,2012-04-30,14.759863722851971,United Kingdom,21520
4,2012-05-31,8.390117652611957,United Kingdom,21520
5,2012-06-30,11.364903811266565,United Kingdom,21520
0,2012-01-31,228.37067980885138,United Kingdom,21523
1,2012-02-29,-269.39689379382065,United Kingdom,21523
2,2012-03-31,48.34167810969717,United Kingdom,21523
3,2012-04-30,-87.74597275680796,United Kingdom,21523
4,2012-05-31,-159.04711698176538,United Kingdom,21523
5,2012-06-30,-94.59865194146113,United Kingdom,21523
0,2012-01-31,285.6806135075021,United Kingdom,21524
1,2012-02-29,602.4984432000396,United Kingdom,21524
2,2012-03-31,570.5658986071307,United Kingdom,21524
3,2012-04-30,620.6328980419704,United Kingdom,21524
4,2012-05-31,379.99643331276445,United Kingdom,21524
5,2012-06-30,406.5591699157478,United Kingdom,21524
0,2011-12-31,35.20124247906608,United Kingdom,21528
1,2012-01-31,19.041939186205482,United Kingdom,21528
2,2012-02-29,41.198853648966974,United Kingdom,21528
3,2012-03-31,33.739806907477025,United Kingdom,21528
4,2012-04-30,98.212597870185,United Kingdom,21528
5,2012-05-31,139.1778336455596,United Kingdom,21528
0,2012-01-31,11.758247055738295,United Kingdom,21530
1,2012-02-29,45.7303273770219,United Kingdom,21530
2,2012-03-31,41.809631667723124,United Kingdom,21530
3,2012-04-30,67.86403381462246,United Kingdom,21530
4,2012-05-31,29.73189524816227,United Kingdom,21530
5,2012-06-30,47.81332889731912,United Kingdom,21530
0,2012-01-31,111.63705990020645,United Kingdom,21531
1,2012-02-29,190.95124171381553,United Kingdom,21531
2,2012-03-31,167.17076677979134,United Kingdom,21531
3,2012-04-30,50.93757780567519,United Kingdom,21531
4,2012-05-31,59.246800630304655,United Kingdom,21531
5,2012-06-30,93.09874494140908,United Kingdom,21531
0,2012-01-31,149.30987515140308,United Kingdom,21533
1,2012-02-29,195.55723746126307,United Kingdom,21533
2,2012-03-31,264.04989372447983,United Kingdom,21533
3,2012-04-30,116.38732792012644,United Kingdom,21533
4,2012-05-31,255.7576561261413,United Kingdom,21533
5,2012-06-30,213.08286082448103,United Kingdom,21533
0,2012-01-31,21.219051798653467,United Kingdom,21534
1,2012-02-29,109.51268990537392,United Kingdom,21534
2,2012-03-31,167.8826778201592,United Kingdom,21534
3,2012-04-30,225.1500269320667,United Kingdom,21534
4,2012-05-31,174.39330190164424,United Kingdom,21534
5,2012-06-30,111.24443874350473,United Kingdom,21534
0,2012-01-31,92.07130579283785,United Kingdom,21535
1,2012-02-29,278.5499878183275,United Kingdom,21535
2,2012-03-31,365.3564770429157,United Kingdom,21535
3,2012-04-30,248.757090797086,United Kingdom,21535
4,2012-05-31,317.83999846197287,United Kingdom,21535
5,2012-06-30,291.55981512418845,United Kingdom,21535
0,2011-12-31,-25.890841617538857,United Kingdom,21537
1,2012-01-31,-61.03401165663936,United Kingdom,21537
2,2012-02-29,-46.932102942720825,United Kingdom,21537
3,2012-03-31,-47.783021294302884,United Kingdom,21537
4,2012-04-30,-44.723309740675276,United Kingdom,21537
5,2012-05-31,-28.85161086993742,United Kingdom,21537
0,2011-12-31,195.7785883874966,United Kingdom,21539
1,2012-01-31,75.38387061423123,United Kingdom,21539
2,2012-02-29,129.67743802450087,United Kingdom,21539
3,2012-03-31,206.54663356350142,United Kingdom,21539
4,2012-04-30,-5.001061890650959,United Kingdom,21539
5,2012-05-31,267.2067185161835,United Kingdom,21539
0,2012-01-31,24.98128442534008,United Kingdom,21544
1,2012-02-29,43.76274915469352,United Kingdom,21544
2,2012-03-31,44.78997012302842,United Kingdom,21544
3,2012-04-30,45.267564667381464,United Kingdom,21544
4,2012-05-31,33.53899810398949,United Kingdom,21544
5,2012-06-30,70.62746827694862,United Kingdom,21544
0,2012-01-31,58.48611906277206,United Kingdom,21555
1,2012-02-29,-3.56270171511267,United Kingdom,21555
2,2012-03-31,11.513480819444226,United Kingdom,21555
3,2012-04-30,17.3795248812549,United Kingdom,21555
4,2012-05-31,20.815753106580623,United Kingdom,21555
5,2012-06-30,29.486891014524346,United Kingdom,21555
0,2011-12-31,-71.48814747578552,United Kingdom,21556
1,2012-01-31,-137.40422029508565,United Kingdom,21556
2,2012-02-29,-220.64708971672232,United Kingdom,21556
3,2012-03-31,-201.65558271097424,United Kingdom,21556
4,2012-04-30,-180.39932343800962,United Kingdom,21556
5,2012-05-31,-87.38889884457365,United Kingdom,21556
0,2012-01-31,181.01747513282203,United Kingdom,21557
1,2012-02-29,90.54473271917769,United Kingdom,21557
2,2012-03-31,155.69103916529198,United Kingdom,21557
3,2012-04-30,116.80825613276843,United Kingdom,21557
4,2012-05-31,103.20534226115355,United Kingdom,21557
5,2012-06-30,99.50664136753211,United Kingdom,21557
0,2012-01-31,-211.04002559058878,United Kingdom,21558
1,2012-02-29,-156.35465435920204,United Kingdom,21558
2,2012-03-31,-140.72614896898432,United Kingdom,21558
3,2012-04-30,-116.30631727675058,United Kingdom,21558
4,2012-05-31,102.81963315265673,United Kingdom,21558
5,2012-06-30,194.30189857788417,United Kingdom,21558
0,2012-01-31,-7.062856599422389,United Kingdom,21559
1,2012-02-29,83.92671934819279,United Kingdom,21559
2,2012-03-31,199.30176337025418,United Kingdom,21559
3,2012-04-30,122.12189501820053,United Kingdom,21559
4,2012-05-31,240.7768686159232,United Kingdom,21559
5,2012-06-30,448.3266648354325,United Kingdom,21559
0,2012-01-31,72.9939889258418,United Kingdom,21561
1,2012-02-29,67.49785793421306,United Kingdom,21561
2,2012-03-31,152.56211872842954,United Kingdom,21561
3,2012-04-30,124.09685935390948,United Kingdom,21561
4,2012-05-31,130.95907937007348,United Kingdom,21561
5,2012-06-30,210.84781496417725,United Kingdom,21561
0,2012-01-31,241.41111740330035,United Kingdom,21563
1,2012-02-29,172.58541534437484,United Kingdom,21563
2,2012-03-31,88.0594470077886,United Kingdom,21563
3,2012-04-30,42.12124768135489,United Kingdom,21563
4,2012-05-31,96.86074563361785,United Kingdom,21563
5,2012-06-30,79.16744841870063,United Kingdom,21563
0,2012-01-31,56.40025754281933,United Kingdom,21564
1,2012-02-29,101.9899195440057,United Kingdom,21564
2,2012-03-31,75.05529503511414,United Kingdom,21564
3,2012-04-30,62.847026636688625,United Kingdom,21564
4,2012-05-31,78.95055214026718,United Kingdom,21564
5,2012-06-30,78.54925862568065,United Kingdom,21564
0,2012-01-31,-8.013266598285199,United Kingdom,21576
1,2012-02-29,-30.303679325692617,United Kingdom,21576
2,2012-03-31,16.703190604183604,United Kingdom,21576
3,2012-04-30,-22.309344333601455,United Kingdom,21576
4,2012-05-31,-17.529275712974655,United Kingdom,21576
5,2012-06-30,-0.4201717602610362,United Kingdom,21576
0,2012-01-31,-67.64751540199993,United Kingdom,21577
1,2012-02-29,-109.56301184841999,United Kingdom,21577
2,2012-03-31,-82.77368326109976,United Kingdom,21577
3,2012-04-30,-51.88327512871292,United Kingdom,21577
4,2012-05-31,-55.94876036686726,United Kingdom,21577
5,2012-06-30,15.904555660173578,United Kingdom,21577
0,2012-01-31,68.09220282974862,United Kingdom,21578
1,2012-02-29,4.271877251746629,United Kingdom,21578
2,2012-03-31,-11.906375172132075,United Kingdom,21578
3,2012-04-30,18.981528379454986,United Kingdom,21578
4,2012-05-31,4.4391868644117976,United Kingdom,21578
5,2012-06-30,-10.551682330622052,United Kingdom,21578
0,2012-01-31,24.626062780702853,United Kingdom,21579
1,2012-02-29,24.01563741245607,United Kingdom,21579
